,year,Trip_Length_Days,Travel_Type,Reason_for_travel
3953,2018,8-14 nights,Air,Study
3954,2018,15+  nights,Air,Business
3955,2018,1-3  nights,Air,Miscellaneous
3956,2018,4-7  nights,Air,Business
3957,2018,8-14 nights,Air,VFR
3958,2018,15+  nights,Air,VFR
3959,2018,1-3  nights,Air,Holiday
3960,2018,1-3  nights,Air,Business
3961,2018,1-3  nights,Air,VFR
3962,2018,1-3  nights,Air,Miscellaneous
3963,2018,4-7  nights,Air,Holiday
3964,2018,4-7  nights,Air,Business
3965,2018,4-7  nights,Air,VFR
3966,2018,4-7  nights,Air,Miscellaneous
3967,2018,4-7  nights,Tunnel,VFR
3968,2018,8-14 nights,Air,Holiday
3969,2018,8-14 nights,Air,Business
3970,2018,8-14 nights,Air,VFR
3971,2018,15+  nights,Air,VFR
3972,2018,1-3  nights,Air,Business
3973,2018,1-3  nights,Air,Miscellaneous
3974,2018,1-3  nights,Sea,Holiday
3975,2018,4-7  nights,Air,Holiday
3976,2018,4-7  nights,Air,Business
3977,2018,4-7  nights,Air,VFR
3978,2018,4-7  nights,Air,Miscellaneous
3979,2018,4-7  nights,Tunnel,Business
3980,2018,8-14 nights,Air,Holiday
3981,2018,8-14 nights,Air,Business
3982,2018,8-14 nights,Air,VFR
3983,2018,15+  nights,Air,Holiday
3984,2018,15+  nights,Air,Business
3985,2018,15+  nights,Air,VFR
3986,2018,15+  nights,Air,Miscellaneous
3987,2018,1-3  nights,Air,Holiday
3988,2018,1-3  nights,Air,Miscellaneous
3989,2018,4-7  nights,Air,Holiday
3990,2018,4-7  nights,Air,Business
3991,2018,8-14 nights,Air,VFR
3992,2018,15+  nights,Air,Holiday
3993,2018,15+  nights,Air,VFR
3994,2018,1-3  nights,Air,Holiday
3995,2018,1-3  nights,Air,Business
3996,2018,4-7  nights,Air,Holiday
3997,2018,4-7  nights,Air,Business
3998,2018,4-7  nights,Air,VFR
3999,2018,4-7  nights,Air,Study
4000,2018,8-14 nights,Air,Holiday
4001,2018,8-14 nights,Air,VFR
4002,2018,15+  nights,Air,Holiday
4003,2018,15+  nights,Air,VFR
4004,2018,1-3  nights,Air,Business
4005,2018,4-7  nights,Air,Business
4006,2018,4-7  nights,Air,VFR
4007,2018,8-14 nights,Air,Holiday
4008,2018,8-14 nights,Air,VFR
4009,2018,15+  nights,Air,Holiday
4010,2018,15+  nights,Air,VFR
4011,2018,1-3  nights,Air,Business
4012,2018,1-3  nights,Air,Miscellaneous
4013,2018,1-3  nights,Tunnel,VFR
4014,2018,4-7  nights,Air,Holiday
4015,2018,4-7  nights,Air,Business
4016,2018,4-7  nights,Air,VFR
4017,2018,8-14 nights,Air,Business
4018,2018,8-14 nights,Air,VFR
4019,2018,15+  nights,Air,Holiday
4020,2018,15+  nights,Air,VFR
4021,2018,1-3  nights,Air,Holiday
4022,2018,1-3  nights,Air,Business
4023,2018,4-7  nights,Air,Business
4024,2018,8-14 nights,Air,Business
4025,2018,15+  nights,Air,VFR
4026,2018,1-3  nights,Air,Business
4027,2018,1-3  nights,Air,VFR
4028,2018,1-3  nights,Air,Miscellaneous
4029,2018,4-7  nights,Air,Holiday
4030,2018,4-7  nights,Air,Business
4031,2018,4-7  nights,Air,VFR
4032,2018,8-14 nights,Air,Business
4033,2018,8-14 nights,Air,VFR
4034,2018,15+  nights,Air,Holiday
4035,2018,15+  nights,Air,VFR
4036,2018,1-3  nights,Air,Holiday
4037,2018,1-3  nights,Air,Business
4038,2018,1-3  nights,Sea,Holiday
4039,2018,1-3  nights,Sea,VFR
4040,2018,1-3  nights,Tunnel,Holiday
4041,2018,1-3  nights,Tunnel,Business
4042,2018,1-3  nights,Tunnel,VFR
4043,2018,1-3  nights,Tunnel,Miscellaneous
4044,2018,4-7  nights,Sea,Holiday
4045,2018,4-7  nights,Sea,VFR
4046,2018,4-7  nights,Tunnel,Holiday
4047,2018,4-7  nights,Tunnel,VFR
4048,2018,8-14 nights,Tunnel,Holiday
4049,2018,15+  nights,Tunnel,Business
4050,2018,1-3  nights,Air,Holiday
4051,2018,1-3  nights,Air,Business
4052,2018,1-3  nights,Air,Miscellaneous
4053,2018,4-7  nights,Air,Business
4054,2018,4-7  nights,Air,VFR
4055,2018,4-7  nights,Tunnel,Holiday
4056,2018,4-7  nights,Tunnel,VFR
4057,2018,1-3  nights,Air,Holiday
4058,2018,1-3  nights,Air,Business
4059,2018,1-3  nights,Air,VFR
4060,2018,1-3  nights,Air,Miscellaneous
4061,2018,1-3  nights,Sea,Holiday
4062,2018,1-3  nights,Sea,Business
4063,2018,1-3  nights,Sea,VFR
4064,2018,1-3  nights,Tunnel,Holiday
4065,2018,1-3  nights,Tunnel,Business
4066,2018,1-3  nights,Tunnel,VFR
4067,2018,1-3  nights,Tunnel,Miscellaneous
4068,2018,4-7  nights,Air,Holiday
4069,2018,4-7  nights,Air,Business
4070,2018,4-7  nights,Air,VFR
4071,2018,4-7  nights,Sea,Holiday
4072,2018,4-7  nights,Sea,Business
4073,2018,4-7  nights,Sea,VFR
4074,2018,4-7  nights,Tunnel,Holiday
4075,2018,4-7  nights,Tunnel,Business
4076,2018,4-7  nights,Tunnel,VFR
4077,2018,8-14 nights,Air,Holiday
4078,2018,8-14 nights,Air,VFR
4079,2018,8-14 nights,Tunnel,Holiday
4080,2018,15+  nights,Air,VFR
4081,2018,15+  nights,Sea,VFR
4082,2018,15+  nights,Tunnel,VFR
4083,2018,1-3  nights,Air,Holiday
4084,2018,1-3  nights,Air,Business
4085,2018,1-3  nights,Air,VFR
4086,2018,1-3  nights,Air,Miscellaneous
4087,2018,1-3  nights,Sea,Holiday
4088,2018,1-3  nights,Sea,VFR
4089,2018,1-3  nights,Tunnel,Holiday
4090,2018,1-3  nights,Tunnel,Business
4091,2018,1-3  nights,Tunnel,VFR
4092,2018,4-7  nights,Air,Holiday
4093,2018,4-7  nights,Air,Business
4094,2018,4-7  nights,Air,VFR
4095,2018,4-7  nights,Air,Miscellaneous
4096,2018,4-7  nights,Sea,Holiday
4097,2018,4-7  nights,Sea,VFR
4098,2018,4-7  nights,Tunnel,Holiday
4099,2018,4-7  nights,Tunnel,VFR
4100,2018,8-14 nights,Air,Holiday
4101,2018,8-14 nights,Air,Business
4102,2018,8-14 nights,Air,VFR
4103,2018,8-14 nights,Sea,Holiday
4104,2018,8-14 nights,Sea,VFR
4105,2018,8-14 nights,Tunnel,Holiday
4106,2018,1-3  nights,Air,Holiday
4107,2018,1-3  nights,Air,Business
4108,2018,1-3  nights,Air,VFR
4109,2018,1-3  nights,Air,Study
4110,2018,1-3  nights,Air,Miscellaneous
4111,2018,1-3  nights,Sea,Business
4112,2018,4-7  nights,Air,Holiday
4113,2018,4-7  nights,Air,Business
4114,2018,4-7  nights,Air,VFR
4115,2018,4-7  nights,Sea,Holiday
4116,2018,4-7  nights,Sea,Business
4117,2018,4-7  nights,Tunnel,Holiday
4118,2018,8-14 nights,Air,Business
4119,2018,8-14 nights,Air,VFR
4120,2018,8-14 nights,Air,Miscellaneous
4121,2018,15+  nights,Air,VFR
4122,2018,1-3  nights,Air,Holiday
4123,2018,1-3  nights,Air,Business
4124,2018,1-3  nights,Air,VFR
4125,2018,1-3  nights,Air,Miscellaneous
4126,2018,1-3  nights,Sea,Holiday
4127,2018,1-3  nights,Sea,Business
4128,2018,1-3  nights,Sea,VFR
4129,2018,1-3  nights,Tunnel,Holiday
4130,2018,1-3  nights,Tunnel,Business
4131,2018,1-3  nights,Tunnel,VFR
4132,2018,4-7  nights,Air,Holiday
4133,2018,4-7  nights,Air,Business
4134,2018,4-7  nights,Air,VFR
4135,2018,4-7  nights,Sea,Holiday
4136,2018,4-7  nights,Sea,Business
4137,2018,4-7  nights,Sea,VFR
4138,2018,4-7  nights,Tunnel,Holiday
4139,2018,4-7  nights,Tunnel,Business
4140,2018,8-14 nights,Air,Holiday
4141,2018,8-14 nights,Sea,Holiday
4142,2018,15+  nights,Air,Business
4143,2018,1-3  nights,Air,Holiday
4144,2018,1-3  nights,Air,Business
4145,2018,1-3  nights,Air,VFR
4146,2018,1-3  nights,Air,Miscellaneous
4147,2018,4-7  nights,Air,Holiday
4148,2018,4-7  nights,Air,Business
4149,2018,4-7  nights,Air,VFR
4150,2018,4-7  nights,Air,Miscellaneous
4151,2018,4-7  nights,Tunnel,Holiday
4152,2018,8-14 nights,Air,VFR
4153,2018,1-3  nights,Air,Holiday
4154,2018,1-3  nights,Air,Business
4155,2018,1-3  nights,Air,VFR
4156,2018,1-3  nights,Air,Miscellaneous
4157,2018,4-7  nights,Air,Holiday
4158,2018,4-7  nights,Air,VFR
4159,2018,8-14 nights,Air,Holiday
4160,2018,1-3  nights,Air,Holiday
4161,2018,1-3  nights,Air,Business
4162,2018,1-3  nights,Air,VFR
4163,2018,1-3  nights,Air,Miscellaneous
4164,2018,1-3  nights,Tunnel,Business
4165,2018,4-7  nights,Air,Holiday
4166,2018,4-7  nights,Air,Business
4167,2018,4-7  nights,Air,VFR
4168,2018,4-7  nights,Air,Study
4169,2018,4-7  nights,Air,Miscellaneous
4170,2018,8-14 nights,Air,Holiday
4171,2018,8-14 nights,Air,Business
4172,2018,8-14 nights,Air,VFR
4173,2018,15+  nights,Air,Holiday
4174,2018,15+  nights,Air,Business
4175,2018,15+  nights,Air,Study
4176,2018,1-3  nights,Air,Holiday
4177,2018,1-3  nights,Air,Business
4178,2018,1-3  nights,Air,Miscellaneous
4179,2018,1-3  nights,Sea,Business
4180,2018,4-7  nights,Air,Holiday
4181,2018,4-7  nights,Air,VFR
4182,2018,8-14 nights,Air,Holiday
4183,2018,8-14 nights,Air,Business
4184,2018,8-14 nights,Air,VFR
4185,2018,1-3  nights,Air,Holiday
4186,2018,1-3  nights,Air,Business
4187,2018,1-3  nights,Air,VFR
4188,2018,1-3  nights,Air,Miscellaneous
4189,2018,4-7  nights,Air,Holiday
4190,2018,4-7  nights,Air,VFR
4191,2018,4-7  nights,Sea,Holiday
4192,2018,4-7  nights,Sea,VFR
4193,2018,8-14 nights,Air,Holiday
4194,2018,8-14 nights,Air,VFR
4195,2018,1-3  nights,Air,Holiday
4196,2018,1-3  nights,Air,Business
4197,2018,1-3  nights,Air,VFR
4198,2018,1-3  nights,Air,Miscellaneous
4199,2018,4-7  nights,Air,Holiday
4200,2018,4-7  nights,Air,Business
4201,2018,4-7  nights,Air,VFR
4202,2018,4-7  nights,Air,Miscellaneous
4203,2018,4-7  nights,Sea,VFR
4204,2018,8-14 nights,Air,Holiday
4205,2018,8-14 nights,Air,Business
4206,2018,8-14 nights,Air,VFR
4207,2018,15+  nights,Air,VFR
4208,2018,1-3  nights,Air,Holiday
4209,2018,1-3  nights,Air,Business
4210,2018,1-3  nights,Air,VFR
4211,2018,1-3  nights,Air,Miscellaneous
4212,2018,4-7  nights,Air,Holiday
4213,2018,4-7  nights,Air,Business
4214,2018,4-7  nights,Air,VFR
4215,2018,4-7  nights,Sea,Holiday
4216,2018,8-14 nights,Air,Holiday
4217,2018,8-14 nights,Air,VFR
4218,2018,1-3  nights,Air,Holiday
4219,2018,1-3  nights,Air,Business
4220,2018,1-3  nights,Air,VFR
4221,2018,1-3  nights,Air,Study
4222,2018,1-3  nights,Air,Miscellaneous
4223,2018,1-3  nights,Tunnel,Business
4224,2018,4-7  nights,Air,Holiday
4225,2018,4-7  nights,Air,Business
4226,2018,4-7  nights,Air,VFR
4227,2018,4-7  nights,Sea,Holiday
4228,2018,4-7  nights,Tunnel,Business
4229,2018,8-14 nights,Air,Holiday
4230,2018,15+  nights,Air,VFR
4231,2018,1-3  nights,Air,Holiday
4232,2018,1-3  nights,Air,Business
4233,2018,1-3  nights,Air,VFR
4234,2018,1-3  nights,Air,Miscellaneous
4235,2018,1-3  nights,Sea,Business
4236,2018,4-7  nights,Air,Holiday
4237,2018,4-7  nights,Air,Business
4238,2018,8-14 nights,Air,Holiday
4239,2018,8-14 nights,Air,VFR
4240,2018,15+  nights,Air,Holiday
4241,2018,15+  nights,Air,VFR
4242,2018,15+  nights,Air,Study
4243,2018,15+  nights,Air,Miscellaneous
4244,2018,1-3  nights,Air,Holiday
4245,2018,1-3  nights,Air,Business
4246,2018,1-3  nights,Air,VFR
4247,2018,1-3  nights,Air,Miscellaneous
4248,2018,1-3  nights,Sea,Holiday
4249,2018,1-3  nights,Tunnel,Miscellaneous
4250,2018,4-7  nights,Air,Holiday
4251,2018,4-7  nights,Air,Business
4252,2018,4-7  nights,Air,VFR
4253,2018,8-14 nights,Air,Holiday
4254,2018,8-14 nights,Air,Business
4255,2018,15+  nights,Air,VFR
4256,2018,1-3  nights,Air,Holiday
4257,2018,1-3  nights,Air,Business
4258,2018,1-3  nights,Air,VFR
4259,2018,1-3  nights,Air,Miscellaneous
4260,2018,4-7  nights,Air,Holiday
4261,2018,4-7  nights,Air,Business
4262,2018,4-7  nights,Air,VFR
4263,2018,4-7  nights,Air,Miscellaneous
4264,2018,15+  nights,Air,Holiday
4265,2018,15+  nights,Air,Business
4266,2018,1-3  nights,Air,Holiday
4267,2018,1-3  nights,Air,Miscellaneous
4268,2018,4-7  nights,Air,Holiday
4269,2018,1-3  nights,Air,Holiday
4270,2018,1-3  nights,Air,Business
4271,2018,1-3  nights,Air,VFR
4272,2018,1-3  nights,Air,Miscellaneous
4273,2018,1-3  nights,Sea,VFR
4274,2018,1-3  nights,Tunnel,Holiday
4275,2018,4-7  nights,Air,Holiday
4276,2018,4-7  nights,Air,VFR
4277,2018,4-7  nights,Sea,VFR
4278,2018,8-14 nights,Air,Business
4279,2018,8-14 nights,Sea,Holiday
4280,2018,1-3  nights,Air,Holiday
4281,2018,1-3  nights,Air,Business
4282,2018,1-3  nights,Air,VFR
4283,2018,1-3  nights,Air,Miscellaneous
4284,2018,1-3  nights,Sea,Business
4285,2018,1-3  nights,Tunnel,Business
4286,2018,4-7  nights,Air,Holiday
4287,2018,4-7  nights,Air,Business
4288,2018,4-7  nights,Air,VFR
4289,2018,4-7  nights,Sea,Business
4290,2018,4-7  nights,Tunnel,VFR
4291,2018,8-14 nights,Air,Business
4292,2018,8-14 nights,Air,VFR
4293,2018,15+  nights,Air,Business
4294,2018,15+  nights,Air,VFR
4295,2018,1-3  nights,Air,Holiday
4296,2018,1-3  nights,Air,VFR
4297,2018,4-7  nights,Air,Holiday
4298,2018,4-7  nights,Air,Business
4299,2018,8-14 nights,Air,VFR
4300,2018,15+  nights,Air,VFR
4301,2018,1-3  nights,Air,Holiday
4302,2018,1-3  nights,Air,VFR
4303,2018,1-3  nights,Sea,Business
4304,2018,1-3  nights,Tunnel,Business
4305,2018,4-7  nights,Air,VFR
4306,2018,8-14 nights,Air,Holiday
4307,2018,1-3  nights,Air,Holiday
4308,2018,1-3  nights,Air,Business
4309,2018,1-3  nights,Air,Miscellaneous
4310,2018,1-3  nights,Sea,Business
4311,2018,1-3  nights,Tunnel,Holiday
4312,2018,4-7  nights,Air,Holiday
4313,2018,4-7  nights,Air,VFR
4314,2018,4-7  nights,Sea,Business
4315,2018,8-14 nights,Air,VFR
4316,2018,8-14 nights,Sea,VFR
4317,2018,15+  nights,Air,VFR
4318,2018,1-3  nights,Air,Holiday
4319,2018,1-3  nights,Air,Business
4320,2018,1-3  nights,Air,VFR
4321,2018,1-3  nights,Sea,Business
4322,2018,4-7  nights,Air,Holiday
4323,2018,4-7  nights,Air,Business
4324,2018,4-7  nights,Air,VFR
4325,2018,8-14 nights,Tunnel,VFR
4326,2018,15+  nights,Air,VFR
4327,2018,15+  nights,Sea,Business
4328,2018,15+  nights,Tunnel,Holiday
4329,2018,1-3  nights,Air,Holiday
4330,2018,1-3  nights,Air,Business
4331,2018,1-3  nights,Air,Miscellaneous
4332,2018,4-7  nights,Air,Holiday
4333,2018,4-7  nights,Air,Business
4334,2018,4-7  nights,Air,VFR
4335,2018,4-7  nights,Air,Miscellaneous
4336,2018,8-14 nights,Air,Holiday
4337,2018,8-14 nights,Air,Business
4338,2018,8-14 nights,Air,VFR
4339,2018,8-14 nights,Air,Study
4340,2018,15+  nights,Air,Holiday
4341,2018,1-3  nights,Air,Holiday
4342,2018,1-3  nights,Air,Business
4343,2018,1-3  nights,Air,VFR
4344,2018,1-3  nights,Air,Miscellaneous
4345,2018,4-7  nights,Air,Holiday
4346,2018,4-7  nights,Air,Business
4347,2018,4-7  nights,Air,VFR
4348,2018,8-14 nights,Air,Holiday
4349,2018,8-14 nights,Air,VFR
4350,2018,1-3  nights,Air,Holiday
4351,2018,1-3  nights,Air,Business
4352,2018,1-3  nights,Air,VFR
4353,2018,1-3  nights,Air,Miscellaneous
4354,2018,1-3  nights,Sea,Business
4355,2018,4-7  nights,Air,Holiday
4356,2018,4-7  nights,Air,Business
4357,2018,4-7  nights,Air,VFR
4358,2018,8-14 nights,Air,Holiday
4359,2018,8-14 nights,Air,Business
4360,2018,8-14 nights,Air,VFR
4361,2018,15+  nights,Air,Business
4362,2018,1-3  nights,Air,Holiday
4363,2018,1-3  nights,Air,Business
4364,2018,1-3  nights,Air,VFR
4365,2018,1-3  nights,Air,Miscellaneous
4366,2018,1-3  nights,Sea,Holiday
4367,2018,1-3  nights,Tunnel,Holiday
4368,2018,1-3  nights,Tunnel,Business
4369,2018,1-3  nights,Tunnel,VFR
4370,2018,1-3  nights,Tunnel,Miscellaneous
4371,2018,4-7  nights,Air,Holiday
4372,2018,4-7  nights,Air,Business
4373,2018,4-7  nights,Air,VFR
4374,2018,4-7  nights,Air,Study
4375,2018,4-7  nights,Air,Miscellaneous
4376,2018,4-7  nights,Sea,Holiday
4377,2018,4-7  nights,Tunnel,Holiday
4378,2018,4-7  nights,Tunnel,Business
4379,2018,4-7  nights,Tunnel,VFR
4380,2018,8-14 nights,Air,Holiday
4381,2018,8-14 nights,Air,Business
4382,2018,8-14 nights,Air,VFR
4383,2018,8-14 nights,Air,Study
4384,2018,8-14 nights,Air,Miscellaneous
4385,2018,8-14 nights,Sea,Holiday
4386,2018,8-14 nights,Tunnel,Holiday
4387,2018,8-14 nights,Tunnel,Business
4388,2018,8-14 nights,Tunnel,VFR
4389,2018,15+  nights,Air,Holiday
4390,2018,15+  nights,Air,Business
4391,2018,15+  nights,Air,VFR
4392,2018,15+  nights,Air,Study
4393,2018,1-3  nights,Air,Holiday
4394,2018,1-3  nights,Air,Business
4395,2018,1-3  nights,Air,VFR
4396,2018,1-3  nights,Air,Miscellaneous
4397,2018,1-3  nights,Sea,Holiday
4398,2018,4-7  nights,Air,Holiday
4399,2018,4-7  nights,Air,Business
4400,2018,4-7  nights,Air,VFR
4401,2018,4-7  nights,Sea,VFR
4402,2018,4-7  nights,Tunnel,Holiday
4403,2018,8-14 nights,Air,Holiday
4404,2018,8-14 nights,Air,Business
4405,2018,8-14 nights,Air,VFR
4406,2018,8-14 nights,Air,Study
4407,2018,15+  nights,Air,Holiday
4408,2018,15+  nights,Air,Business
4409,2018,15+  nights,Air,VFR
4410,2018,1-3  nights,Air,Holiday
4411,2018,1-3  nights,Air,Business
4412,2018,1-3  nights,Air,VFR
4413,2018,1-3  nights,Air,Study
4414,2018,1-3  nights,Air,Miscellaneous
4415,2018,1-3  nights,Sea,Holiday
4416,2018,1-3  nights,Tunnel,Holiday
4417,2018,4-7  nights,Air,Holiday
4418,2018,8-14 nights,Air,Business
4419,2018,8-14 nights,Sea,Holiday
4420,2018,15+  nights,Air,Holiday
4421,2018,15+  nights,Air,VFR
4422,2018,1-3  nights,Air,Holiday
4423,2018,1-3  nights,Air,Business
4424,2018,1-3  nights,Air,VFR
4425,2018,1-3  nights,Air,Miscellaneous
4426,2018,1-3  nights,Tunnel,Holiday
4427,2018,4-7  nights,Air,Holiday
4428,2018,4-7  nights,Air,Business
4429,2018,4-7  nights,Air,VFR
4430,2018,4-7  nights,Air,Miscellaneous
4431,2018,4-7  nights,Tunnel,Holiday
4432,2018,8-14 nights,Air,Holiday
4433,2018,8-14 nights,Air,Business
4434,2018,8-14 nights,Air,VFR
4435,2018,15+  nights,Air,Holiday
4436,2018,15+  nights,Air,VFR
4437,2018,1-3  nights,Air,Holiday
4438,2018,1-3  nights,Air,Business
4439,2018,1-3  nights,Tunnel,Holiday
4440,2018,4-7  nights,Air,Holiday
4441,2018,4-7  nights,Tunnel,Holiday
4442,2018,8-14 nights,Air,Holiday
4443,2018,15+  nights,Air,Holiday
4444,2018,15+  nights,Air,VFR
4445,2018,1-3  nights,Tunnel,Holiday
4446,2018,4-7  nights,Air,Holiday
4447,2018,4-7  nights,Air,Business
4448,2018,8-14 nights,Air,Holiday
4449,2018,15+  nights,Air,Holiday
4450,2018,15+  nights,Air,Study
4451,2018,1-3  nights,Air,Holiday
4452,2018,1-3  nights,Air,Business
4453,2018,1-3  nights,Air,VFR
4454,2018,1-3  nights,Air,Miscellaneous
4455,2018,4-7  nights,Air,Holiday
4456,2018,4-7  nights,Air,Business
4457,2018,4-7  nights,Air,VFR
4458,2018,4-7  nights,Tunnel,Holiday
4459,2018,4-7  nights,Tunnel,Business
4460,2018,4-7  nights,Tunnel,VFR
4461,2018,8-14 nights,Air,Holiday
4462,2018,8-14 nights,Air,Business
4463,2018,8-14 nights,Air,Miscellaneous
4464,2018,15+  nights,Air,VFR
4465,2018,15+  nights,Air,Study
4466,2018,1-3  nights,Air,Holiday
4467,2018,1-3  nights,Air,Business
4468,2018,1-3  nights,Air,VFR
4469,2018,1-3  nights,Tunnel,Holiday
4470,2018,4-7  nights,Air,Holiday
4471,2018,4-7  nights,Air,Business
4472,2018,4-7  nights,Air,VFR
4473,2018,8-14 nights,Air,Holiday
4474,2018,8-14 nights,Air,Business
4475,2018,8-14 nights,Air,VFR
4476,2018,15+  nights,Air,Holiday
4477,2018,15+  nights,Air,VFR
4478,2018,15+  nights,Tunnel,Study
4479,2018,1-3  nights,Air,Holiday
4480,2018,1-3  nights,Air,Business
4481,2018,1-3  nights,Air,VFR
4482,2018,1-3  nights,Air,Miscellaneous
4483,2018,1-3  nights,Sea,Holiday
4484,2018,1-3  nights,Tunnel,Holiday
4485,2018,4-7  nights,Air,Holiday
4486,2018,4-7  nights,Air,VFR
4487,2018,4-7  nights,Air,Miscellaneous
4488,2018,4-7  nights,Tunnel,Holiday
4489,2018,8-14 nights,Air,Holiday
4490,2018,8-14 nights,Air,VFR
4491,2018,15+  nights,Air,Holiday
4492,2018,15+  nights,Air,VFR
4493,2018,15+  nights,Air,Miscellaneous
4494,2018,15+  nights,Tunnel,VFR
4495,2018,1-3  nights,Air,Holiday
4496,2018,1-3  nights,Air,Business
4497,2018,4-7  nights,Air,Holiday
4498,2018,4-7  nights,Air,Miscellaneous
4499,2018,8-14 nights,Air,Holiday
4500,2018,8-14 nights,Air,Business
4501,2018,8-14 nights,Air,VFR
4502,2018,15+  nights,Air,VFR
4503,2018,1-3  nights,Air,Holiday
4504,2018,1-3  nights,Air,Business
4505,2018,1-3  nights,Air,VFR
4506,2018,1-3  nights,Tunnel,Holiday
4507,2018,4-7  nights,Air,Holiday
4508,2018,4-7  nights,Air,VFR
4509,2018,8-14 nights,Air,Holiday
4510,2018,8-14 nights,Air,Business
4511,2018,8-14 nights,Air,VFR
4512,2018,15+  nights,Air,Holiday
4513,2018,1-3  nights,Air,VFR
4514,2018,4-7  nights,Air,Holiday
4515,2018,4-7  nights,Sea,Holiday
4516,2018,8-14 nights,Air,Holiday
4517,2018,8-14 nights,Tunnel,Holiday
4518,2018,1-3  nights,Air,Holiday
4519,2018,1-3  nights,Air,Business
4520,2018,1-3  nights,Air,Miscellaneous
4521,2018,1-3  nights,Tunnel,Holiday
4522,2018,4-7  nights,Air,Holiday
4523,2018,4-7  nights,Air,Business
4524,2018,4-7  nights,Air,VFR
4525,2018,4-7  nights,Tunnel,Holiday
4526,2018,8-14 nights,Air,Holiday
4527,2018,8-14 nights,Air,Business
4528,2018,8-14 nights,Air,VFR
4529,2018,8-14 nights,Air,Study
4530,2018,8-14 nights,Tunnel,VFR
4531,2018,15+  nights,Air,Holiday
4532,2018,15+  nights,Air,Business
4533,2018,15+  nights,Air,VFR
4534,2018,15+  nights,Air,Study
4535,2018,1-3  nights,Air,Business
4536,2018,4-7  nights,Air,Holiday
4537,2018,4-7  nights,Air,Business
4538,2018,4-7  nights,Air,VFR
4539,2018,4-7  nights,Tunnel,Holiday
4540,2018,8-14 nights,Air,Holiday
4541,2018,8-14 nights,Air,Business
4542,2018,8-14 nights,Air,VFR
4543,2018,15+  nights,Air,Holiday
4544,2018,15+  nights,Air,VFR
4545,2018,1-3  nights,Air,Holiday
4546,2018,1-3  nights,Air,Business
4547,2018,1-3  nights,Air,Miscellaneous
4548,2018,1-3  nights,Tunnel,Holiday
4549,2018,4-7  nights,Air,Holiday
4550,2018,4-7  nights,Air,VFR
4551,2018,4-7  nights,Tunnel,Holiday
4552,2018,8-14 nights,Air,Holiday
4553,2018,8-14 nights,Air,Business
4554,2018,8-14 nights,Air,VFR
4555,2018,15+  nights,Air,Holiday
4556,2018,15+  nights,Air,Business
4557,2018,15+  nights,Air,VFR
4558,2018,1-3  nights,Air,Holiday
4559,2018,1-3  nights,Air,Business
4560,2018,1-3  nights,Air,VFR
4561,2018,1-3  nights,Air,Miscellaneous
4562,2018,4-7  nights,Air,Holiday
4563,2018,4-7  nights,Air,Business
4564,2018,4-7  nights,Tunnel,Holiday
4565,2018,8-14 nights,Air,Holiday
4566,2018,8-14 nights,Air,Business
4567,2018,8-14 nights,Air,VFR
4568,2018,15+  nights,Air,Business
4569,2018,15+  nights,Air,Study
4570,2018,1-3  nights,Air,Holiday
4571,2018,1-3  nights,Air,Business
4572,2018,1-3  nights,Air,Miscellaneous
4573,2018,4-7  nights,Air,Holiday
4574,2018,4-7  nights,Air,Business
4575,2018,8-14 nights,Air,Holiday
4576,2018,8-14 nights,Air,Business
4577,2018,8-14 nights,Air,VFR
4578,2018,15+  nights,Air,Holiday
4579,2018,15+  nights,Air,VFR
4580,2018,15+  nights,Air,Study
4581,2018,1-3  nights,Air,Holiday
4582,2018,1-3  nights,Air,Business
4583,2018,1-3  nights,Air,VFR
4584,2018,1-3  nights,Air,Miscellaneous
4585,2018,1-3  nights,Sea,Holiday
4586,2018,1-3  nights,Tunnel,Holiday
4587,2018,4-7  nights,Air,Holiday
4588,2018,4-7  nights,Air,Business
4589,2018,4-7  nights,Air,VFR
4590,2018,4-7  nights,Air,Miscellaneous
4591,2018,4-7  nights,Sea,Holiday
4592,2018,4-7  nights,Sea,VFR
4593,2018,4-7  nights,Tunnel,Holiday
4594,2018,4-7  nights,Tunnel,VFR
4595,2018,8-14 nights,Air,Holiday
4596,2018,8-14 nights,Air,Business
4597,2018,8-14 nights,Air,VFR
4598,2018,8-14 nights,Sea,Holiday
4599,2018,8-14 nights,Tunnel,Holiday
4600,2018,15+  nights,Air,Holiday
4601,2018,15+  nights,Air,VFR
4602,2018,15+  nights,Air,Study
4603,2018,15+  nights,Tunnel,Holiday
